Unnamed: 0,geometry,name,place_id,rating,types,vicinity,cords,reviewers
2423,"{'location': {'lat': 40.83405, 'lng': 14.097557}, 'viewport': {'northeast': {'lat': 40.83544122989273, 'lng': 14.09894657989272}, 'southwest': {'lat': 40.83274157010729, 'lng': 14.09624692010728}}}",Pizzeria da Massimo,ChIJqRjpsd8ROxMRRcW4Ff8u-V0,4.5,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Montenuovo Licola Patria, 5, Pozzuoli","40.834050,14.097557","['David', 'Gibson', 'Karen', 'Lanzetta', 'Majken', 'Machon', 'Aabenhus', 'Mark', 'Burns', 'Liz', '&', 'John', 'Mark']"
2424,"{'location': {'lat': 40.834907, 'lng': 14.099238}, 'viewport': {'northeast': {'lat': 40.83654832989272, 'lng': 14.10105672989272}, 'southwest': {'lat': 40.83384867010728, 'lng': 14.09835707010728}}}",FabFud,ChIJd7-WYd8ROxMRgp2HZuuzu7g,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Campi Flegrei, 48, Pozzuoli","40.834907,14.099238","['Lori', 'Bowen', 'veronica', 'falciatore', 'Cristiano', 'Chianese', 'Ernesto', 'Costanzo', 'Caterina', 'Miglietta']"
2425,"{'location': {'lat': 40.8469813, 'lng': 14.0927409}, 'viewport': {'northeast': {'lat': 40.84831567989272, 'lng': 14.09410112989272}, 'southwest': {'lat': 40.84561602010728, 'lng': 14.09140147010728}}}",Villa Salemme,ChIJY8GxadEROxMRwY00rsH0YmI,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Diocleziano, 3, Pozzuoli","40.846981,14.092741","['come', 'tu', 'la', 'vuoi', 'alfredo', 'mazzei', 'Francesco', ""d'angio'"", 'Andreajk3', 'lucia', 'aversa']"
2426,"{'location': {'lat': 40.83540259999999, 'lng': 14.0997249}, 'viewport': {'northeast': {'lat': 40.83668357989272, 'lng': 14.10116537989272}, 'southwest': {'lat': 40.83398392010728, 'lng': 14.09846572010728}}}",Dive Restaurant,ChIJsf3rZN8ROxMRyFa3aA9Rn70,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Campi Flegrei, 50, Pozzuoli","40.835403,14.099725","['Massimiliano', 'Conte', 'Nunu', 'Borgo', 'Gianni', 'cerruti']"
2427,"{'location': {'lat': 45.8218163, 'lng': 8.8354518}, 'viewport': {'northeast': {'lat': 45.82316697989272, 'lng': 8.836787079892721}, 'southwest': {'lat': 45.82046732010728, 'lng': 8.834087420107277}}}",Pizzeria Ristorante S. Lucia Di Raio Giovanni,ChIJ3y_EcIOAhkcRxZMIHxRaT88,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Carlo Carcano, 14, Varese","45.821816,8.835452","['Ben', 'Amos', 'giuseppe', 'zizzi', 'Gianluca', 'Ortolani', 'Elisa', 'Malaspina', 'Giovanni', 'Raio']"
2428,"{'location': {'lat': 45.8165641, 'lng': 8.825804699999999}, 'viewport': {'northeast': {'lat': 45.81789772989272, 'lng': 8.827188679892721}, 'southwest': {'lat': 45.81519807010728, 'lng': 8.824489020107277}}}",Zei Pizzeria... dal 1939,ChIJJahH3yZ-hkcR7F8TVJFTUzU,4.4,"['bar', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Carrobbio, 8, Varese","45.816564,8.825805","['Bart', 'Aelen', 'Viktória', 'Račková', 'Alberto', 'Trombetta', 'Fiorentina', 'Palazzo', 'Ismael', 'López', 'Luque']"
2429,"{'location': {'lat': 45.818319, 'lng': 8.825986}, 'viewport': {'northeast': {'lat': 45.81966882989272, 'lng': 8.827335829892723}, 'southwest': {'lat': 45.81696917010728, 'lng': 8.82463617010728}}}",La Piedigrotta Varese,ChIJ0wbCVSZ-hkcRglwOhBWjSqM,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via gian domenico romagnosi, 9, Varese","45.818319,8.825986","['Angela', 'Abbot', 'Itai', 'Bass', 'UK', 'Cycling', 'UK', 'Cycling', 'Renato', 'Salzinger', 'federico', 'porta']"
2430,"{'location': {'lat': 45.8158206, 'lng': 8.8253797}, 'viewport': {'northeast': {'lat': 45.81724147989273, 'lng': 8.826676629892722}, 'southwest': {'lat': 45.81454182010728, 'lng': 8.823976970107278}}}",Premiata Pizzeria della Motta,ChIJ_3jZTCF-hkcRtaQt7Og83Wg,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza della Motta, 1, Varese","45.815821,8.825380","['Jacqueline', 'Kolb', 'BR', 'K', 'Nenuca', 'Vila', 'Stefania', 'Martuccelli', 'Ian', 'Moore']"
2431,"{'location': {'lat': 45.8167814, 'lng': 8.8305287}, 'viewport': {'northeast': {'lat': 45.81816582989272, 'lng': 8.831869529892723}, 'southwest': {'lat': 45.81546617010728, 'lng': 8.829169870107279}}}",Medioevo,ChIJuWgJop2AhkcRkx9z6iu7MKY,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza XX Settembre, 6, Varese","45.816781,8.830529","['Evren', 'Yildirim', 'Sem', 'Amicucci', 'Vincenzo', 'Garofalo', 'fabio', 'filetti', 'Francesca', 'C']"
2432,"{'location': {'lat': 45.8179862, 'lng': 8.8311692}, 'viewport': {'northeast': {'lat': 45.81909667989273, 'lng': 8.83268967989272}, 'southwest': {'lat': 45.81639702010728, 'lng': 8.829990020107276}}}",La Paranza,ChIJsVvlC52AhkcRzW27_4NPwE8,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Emilio Morosini, 13, Varese","45.817986,8.831169","['Sriram', 'Venkatesan', 'Edward', 'Beckmann', 'Marc', 'lapuerta', 'lizana', 'Susan', 'Cholette', 'Giovanni', 'R']"
2433,"{'location': {'lat': 45.821345, 'lng': 8.834632899999999}, 'viewport': {'northeast': {'lat': 45.82273647989273, 'lng': 8.835987879892722}, 'southwest': {'lat': 45.82003682010728, 'lng': 8.833288220107278}}}",Bottega tredici8,ChIJPfE9BYOAhkcRxL3cjaM6k0w,4.1,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Ernesto Cairoli, 20, Varese","45.821345,8.834633","['Stefania', 'Martuccelli', 'Leyla', 'Tow', 'Elena', 'Beltramo', 'Milena', 'Simone', 'Martina', 'Caragnano']"
2434,"{'location': {'lat': 45.819439, 'lng': 8.827321}, 'viewport': {'northeast': {'lat': 45.82078882989272, 'lng': 8.82867082989272}, 'southwest': {'lat': 45.81808917010727, 'lng': 8.825971170107277}}}",Bella Napoli,ChIJ6Xhazyd-hkcR7ai6bvn5lxE,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Giovine Italia, 10, Varese","45.819439,8.827321","['Tereza', 'Bozdechova', 'George', 'Valsamos', 'federico', 'porta', 'Preeya', 'Preetchand', 'Piotr', 'C']"
2435,"{'location': {'lat': 45.817092, 'lng': 8.814143200000002}, 'viewport': {'northeast': {'lat': 45.81845892989273, 'lng': 8.815388529892724}, 'southwest': {'lat': 45.81575927010728, 'lng': 8.81268887010728}}}",Al Gambero Da Patrizia,ChIJGzxLmTt-hkcRsvRm6G0PDAA,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Montebello, 3, Varese","45.817092,8.814143","['Laura', 'Crupi', 'Elisabetta', 'Leognano', 'Ilaria', 'Zanoncelli', 'Francesca', 'Menicagli', 'Livio', 'Bianchi']"
2436,"{'location': {'lat': 45.81533, 'lng': 8.8122319}, 'viewport': {'northeast': {'lat': 45.81670592989272, 'lng': 8.81358317989272}, 'southwest': {'lat': 45.81400627010728, 'lng': 8.810883520107277}}}",Ristorante Pizzeria Antichi Sapori,ChIJi7gJPjx-hkcRd2JS2eTvcQk,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Francesco Daverio, 9, Varese","45.815330,8.812232","['manuel', 'arbiol', 'molina', 'Dario', 'Colitta', 'Sara', 'Casano', 'Marco', 'Varese', 'Matylda']"
2437,"{'location': {'lat': 45.8176176, 'lng': 8.8279855}, 'viewport': {'northeast': {'lat': 45.81900482989272, 'lng': 8.82935942989272}, 'southwest': {'lat': 45.81630517010727, 'lng': 8.826659770107277}}}",Così Com’è,ChIJS1W2oCd-hkcR4l9-K3NolBg,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Cimarosa Domenico, 3, Varese","45.817618,8.827986","['franz', 'bonanno', 'gaetani', 'Patricia', 'Gonzalez', 'Mathieu', 'Manchin', 'Sebastiano', 'Adernò', 'Lorenzo', 'Alfieri']"
2438,"{'location': {'lat': 45.8193501, 'lng': 8.8224435}, 'viewport': {'northeast': {'lat': 45.82061732989272, 'lng': 8.823866729892723}, 'southwest': {'lat': 45.81791767010728, 'lng': 8.821167070107279}}}",Pizze e Delizie,ChIJO6u3wSV-hkcRtNfkvZnC5tc,4.7,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Luigi Sacco, 16, Varese","45.819350,8.822444","['Anthony', 'Bosco', 'Massimo', 'Grassi', 'Stefano', 'Freda', 'Robert', 'Schmitz', 'Giovanni', 'Leuci']"
2439,"{'location': {'lat': 45.819079, 'lng': 8.82607}, 'viewport': {'northeast': {'lat': 45.82042987989272, 'lng': 8.827403029892722}, 'southwest': {'lat': 45.81773022010728, 'lng': 8.824703370107278}}}",Fabbrica Pizza,ChIJJ4jY5EiBhkcR4bBinNFe18s,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Ferrari, 5, Varese","45.819079,8.826070","['Slobodan', 'Vuletic', 'Josephus', 'Ni', 'Piotr', 'C', 'Nemanja', 'Jakovljevic', 'Gus', 'MI']"
2440,"{'location': {'lat': 45.8234644, 'lng': 8.8173818}, 'viewport': {'northeast': {'lat': 45.82486587989273, 'lng': 8.818750779892722}, 'southwest': {'lat': 45.82216622010728, 'lng': 8.816051120107279}}}",Giardino della Brunella,ChIJbUoWszF-hkcRPDvqYp4EYuQ,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Francesco Crispi, 17, Varese","45.823464,8.817382","['Marcelo', 'Gissoni', 'mauro', 'ossola', 'Dario', 'Di', 'Ventura', 'Alessandro', 'Laterza', 'emanuela', 'balzaretti']"
2441,"{'location': {'lat': 45.8238886, 'lng': 8.8352895}, 'viewport': {'northeast': {'lat': 45.82524122989273, 'lng': 8.836687029892722}, 'southwest': {'lat': 45.82254157010728, 'lng': 8.833987370107279}}}",Ristorante Pizzeria Mezzaluna,ChIJDXtB3IOAhkcRbUCKQyeaVoU,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale dei Mille, 15, Varese","45.823889,8.835290","['Vivi', 'Gornati', 'Alessandro', 'Senape', 'Dario', 'Di', 'Ventura', 'Richard', 'Dakin', 'Alessandro', 'Gioffredi']"
2442,"{'location': {'lat': 45.8198697, 'lng': 8.8250757}, 'viewport': {'northeast': {'lat': 45.82122027989273, 'lng': 8.82646432989272}, 'southwest': {'lat': 45.81852062010728, 'lng': 8.823764670107277}}}",Veratti - Casual Gourmet,ChIJJ_M7GiZ-hkcRafkgvVxPD-U,4.1,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Carlo Giuseppe Veratti, 11, Varese","45.819870,8.825076","['federico', 'porta', 'Mary', 'Jones', 'Daniela', 'Rocca', 'Emilio', 'Massari', 'stefano', 'orlando']"
2443,"{'location': {'lat': 45.8195543, 'lng': 8.8273454}, 'viewport': {'northeast': {'lat': 45.82089957989272, 'lng': 8.828763579892723}, 'southwest': {'lat': 45.81819992010728, 'lng': 8.826063920107279}}}",Trattoria Caprese,ChIJyd2h5yd-hkcRFHmmpiHGYx8,4.1,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Giovine Italia, Varese","45.819554,8.827345","['Jessica', 'Patterson', 'BR', 'K', 'Piotr', 'C', 'Дамир', 'Бикмухаметов', 'Nick', 'Budd']"
2444,"{'location': {'lat': 45.818157, 'lng': 8.827444000000002}, 'viewport': {'northeast': {'lat': 45.81949077989272, 'lng': 8.828781629892724}, 'southwest': {'lat': 45.81679112010728, 'lng': 8.82608197010728}}}",La Dolce Vita,ChIJVVVlpCd-hkcR6-orQ9XC4EM,3.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Battistero, 4, Varese","45.818157,8.827444","['Thomas', 'A', 'Vincent', 'Carlo', 'Ermoli', 'Rosanella', 'Garofalo', 'Claire', 'Claire', 'Stefano', 'Zolin']"
2445,"{'location': {'lat': 45.8157872, 'lng': 8.8279468}, 'viewport': {'northeast': {'lat': 45.81715472989272, 'lng': 8.82955942989272}, 'southwest': {'lat': 45.81445507010728, 'lng': 8.826859770107276}}}",Pizzeria Le Corti Sas Di Natella Claudio & C.,ChIJvUkw_Z2AhkcRCrnzDfW8mqg,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza della Repubblica, 25, Varese","45.815787,8.827947","['raffa', 'biondelli', 'anna', 'rodiani', 'raffo', 'Marco', 'Rizzioli', 'Mirco', 'koppeil', 'Donato', 'Nipote']"
2446,"{'location': {'lat': 45.8129792, 'lng': 8.8330708}, 'viewport': {'northeast': {'lat': 45.81429917989271, 'lng': 8.834374329892722}, 'southwest': {'lat': 45.81159952010727, 'lng': 8.831674670107278}}}",Ristorante Pizzeria Quattro Stagioni | Specialità Pesce Di Mare | Pizzeria Con Forno A Legna,ChIJG73VdSqBhkcRIzsDkh39OsY,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Magenta, 37, Varese","45.812979,8.833071","['manuel', 'arbiol', 'molina', 'francesca', 'n', 'Abd', 'Alrahaman', 'ghobara', 'Vittorio', 'Federici', 'raffaele', 'stipa']"
2447,"{'location': {'lat': 45.81978729999999, 'lng': 8.8279274}, 'viewport': {'northeast': {'lat': 45.82115577989273, 'lng': 8.82927857989272}, 'southwest': {'lat': 45.81845612010728, 'lng': 8.826578920107275}}}",Ristorante Orchidea Di Francese Gennaro,ChIJsx3B2yd-hkcR7FRosxr_7qY,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Donizetti Gaetano, 5, Varese","45.819787,8.827927","['Christopher', 'Vella', 'Davide', 'Garulli', 'Alessandro', 'Proverbio', 'Marinella', 'Marcaletti', 'Julien', 'DIEMER']"
2448,"{'location': {'lat': 45.8224948, 'lng': 8.8337886}, 'viewport': {'northeast': {'lat': 45.82384392989272, 'lng': 8.83514022989272}, 'southwest': {'lat': 45.82114427010728, 'lng': 8.832440570107277}}}",Pizzeria Gabri,ChIJ3z36rIOAhkcR8hbUiUMM0J8,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Garibaldi, 30, Varese","45.822495,8.833789","['C.', 'Naty', 'maurizio', 'cirella', 'Uma', 'Ghelfi', 'Giulio', 'Frattini', 'Marcello', 'Lacavalla']"
2449,"{'location': {'lat': 45.8222509, 'lng': 8.833480999999999}, 'viewport': {'northeast': {'lat': 45.82359232989271, 'lng': 8.834853379892722}, 'southwest': {'lat': 45.82089267010727, 'lng': 8.832153720107279}}}",Da Gianni,ChIJS40WVYKAhkcRbpkkwzG7qbA,4.5,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Garibaldi, 23, Varese","45.822251,8.833481","['Idan', 'Ullmam', 'Dragce', 'Trajilovic', 'TIZIANA', 'SPECCHIULLI', 'Valerio', 'pecos', 'Pecchnini', 'gryzzlynik', '94']"
2450,"{'location': {'lat': 45.8151914, 'lng': 8.812389999999999}, 'viewport': {'northeast': {'lat': 45.81654562989272, 'lng': 8.813746529892722}, 'southwest': {'lat': 45.81384597010727, 'lng': 8.811046870107278}}}",Il Melograno,ChIJuT9WRDx-hkcRG57MNyBmrgw,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Milazzo, 35, Varese","45.815191,8.812390","['Dagmar', 'Sporck', 'Paolo', 'Nava', 'Antonella', 'Colombo', 'Tully', 'Tullyzinha', 'Sante', 'Totaro']"
2451,"{'location': {'lat': 45.8170083, 'lng': 8.8282033}, 'viewport': {'northeast': {'lat': 45.81836497989272, 'lng': 8.829563429892723}, 'southwest': {'lat': 45.81566532010728, 'lng': 8.826863770107279}}}",Ristorante PaneOlio,ChIJbW2cbyd-hkcRwfIJnkDqdRE,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Ugo Foscolo, 2, Varese","45.817008,8.828203","['Johannes', 'Lanser', 'Martin', 'Aigner', 'Giovanni', 'Mazzucchelli', 'Marcello', 'Guerrieri', 'mirella', 'maddalena']"
2452,"{'location': {'lat': 45.8141253, 'lng': 8.837333899999999}, 'viewport': {'northeast': {'lat': 45.81546822989272, 'lng': 8.838665029892724}, 'southwest': {'lat': 45.81276857010727, 'lng': 8.83596537010728}}}",Pizza Re,ChIJJfcMmpmAhkcRK0lZbJeYpao,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Cadore, 1, Varese","45.814125,8.837334","['Enrico', 'Claudio', 'Cantoreggi', 'Piero', 'Zecchin', 'Emilio', 'Sacchelli', 'Vitaliano', 'Cisternino']"
2453,"{'location': {'lat': 45.8315825, 'lng': 8.8228478}, 'viewport': {'northeast': {'lat': 45.83292072989272, 'lng': 8.82417692989272}, 'southwest': {'lat': 45.83022107010728, 'lng': 8.821477270107277}}}",Enea Ristorante Pizzeria,ChIJvwu2ltJ_hkcRARW77pzQMO4,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale Padre G. B. Aguggiari, 135, Varese","45.831583,8.822848","['Olivier', 'Mathieu', 'kamya', 'Somasundaram', 'Jessica', 'Patterson', 'Corentin', 'Bordas', 'Dagmar', 'Sporck']"
2454,"{'location': {'lat': 45.821797, 'lng': 8.835448399999999}, 'viewport': {'northeast': {'lat': 45.82314682989272, 'lng': 8.836798229892718}, 'southwest': {'lat': 45.82044717010728, 'lng': 8.834098570107274}}}",Pizzeria Santa Lucia,ChIJ-QH0eoOAhkcRefirgJHCm38,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']",Varese,"45.821797,8.835448","['Monia', 'Moro', 'Gregorio', 'Leonardi']"
2455,"{'location': {'lat': 45.8165001, 'lng': 8.8311625}, 'viewport': {'northeast': {'lat': 45.81781412989273, 'lng': 8.832453779892722}, 'southwest': {'lat': 45.81511447010728, 'lng': 8.829754120107278}}}",Buon Gusto,ChIJ6zHPuZ2AhkcRZrKiRTcQ7RE,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Felice Orrigoni, 11, Varese","45.816500,8.831162","['Ale', 'Nadi', 'atnopis_ka@gmail.it', 'atnopiska', 'Maritza', 'Cornejo', 'Blaze', 'Dani', 'Sola', 'Io']"
2456,"{'location': {'lat': 45.8184722, 'lng': 8.8315243}, 'viewport': {'northeast': {'lat': 45.81982202989272, 'lng': 8.832874129892723}, 'southwest': {'lat': 45.81712237010728, 'lng': 8.830174470107279}}}",Pizza Al Trancio,ChIJqcIoF52AhkcRLeQjKxYTh8E,5.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Varese,"45.818472,8.831524",['ChrisLancer']
2457,"{'location': {'lat': 45.815808, 'lng': 8.8280447}, 'viewport': {'northeast': {'lat': 45.81716512989273, 'lng': 8.82960837989272}, 'southwest': {'lat': 45.81446547010728, 'lng': 8.826908720107276}}}",L'Angole della Pizza,ChIJkc6sUSd-hkcReYizPIivEhA,3.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Alessandro Manzoni, 10, Varese","45.815808,8.828045","['Teo', 'De', 'Castro', 'Luigi', 'Dante', 'Cerabolini', 'silvana', 'minonzio', 'max', 'max', 'Zoe', 'Zambolin']"
2458,"{'location': {'lat': 45.8140908, 'lng': 8.831781399999999}, 'viewport': {'northeast': {'lat': 45.81543767989272, 'lng': 8.833108679892721}, 'southwest': {'lat': 45.81273802010728, 'lng': 8.830409020107277}}}",Burger & Chicken,ChIJCzVijZ6AhkcRZbhx36i29I0,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Piave, 23, Varese","45.814091,8.831781","['Antonella', ""D'amelio"", 'maurizio', 'cirella', 'Javier', 'Ochoa', 'Rojas', 'Daniele', 'Puppolo', 'Larysa', 'Tolkachova']"
2459,"{'location': {'lat': 45.8206819, 'lng': 8.827188999999999}, 'viewport': {'northeast': {'lat': 45.82204122989272, 'lng': 8.828515829892721}, 'southwest': {'lat': 45.81934157010727, 'lng': 8.825816170107277}}}",Tigella Bella Take Away,ChIJwTmEhyh-hkcRdQR7Nw6Hxco,4.6,"['restaurant', 'meal_takeaway', 'store', 'point_of_interest', 'food', 'establishment']","Via S. Martino Della Battaglia, 7, Varese","45.820682,8.827189","['Paolo', 'Sabatinelli', 'Jelena', 'Jovanovic', 'Michael', 'Register', 'Vibeke', 'Lumholtz', 'Andresen', 'JOANNA', 'CONSTANTINOU']"
2460,"{'location': {'lat': 45.8190172, 'lng': 8.827275499999999}, 'viewport': {'northeast': {'lat': 45.82032752989272, 'lng': 8.828615929892722}, 'southwest': {'lat': 45.81762787010727, 'lng': 8.825916270107278}}}",Al Vicolino,ChIJ17q6tyd-hkcRf6HoH5tsJkA,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Vicolo Scuole, 3, Varese","45.819017,8.827275","['Chau', 'Nguyen', 'sergio', 'martinez', 'viola', 'azzolin', 'Simone', 'Icolari', 'Elisabetta', 'Gorini']"
2461,"{'location': {'lat': 45.8198974, 'lng': 8.8411578}, 'viewport': {'northeast': {'lat': 45.82127657989273, 'lng': 8.842545679892723}, 'southwest': {'lat': 45.81857692010728, 'lng': 8.839846020107279}}}",Fly Pizza,ChIJzUfhW4WAhkcRVV_90DrIprQ,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale Belforte, 32, Varese","45.819897,8.841158","['Guido', 'Varadero', 'vittoria', 'alfieri', 'Efrem', 'Scattorelli', 'Marco', 'Bp', 'Bruno', 'Coslovich']"
2462,"{'location': {'lat': 45.8274167, 'lng': 8.835663199999999}, 'viewport': {'northeast': {'lat': 45.82875037989272, 'lng': 8.836737629892722}, 'southwest': {'lat': 45.82605072010728, 'lng': 8.834037970107278}}}",Spitz,ChIJQxB99oCAhkcROe5aZ657Opw,4.3,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Viale Valganna, 34, Varese","45.827417,8.835663","['Maxime', 'Hagenbourger', 'Andrea', 'Bressan', 'Luca', 'Gisotti', 'Lawrence', 'Latham', 'Tommaso', 'Graffagnino']"
2463,"{'location': {'lat': 45.8215223, 'lng': 8.8266783}, 'viewport': {'northeast': {'lat': 45.82285392989272, 'lng': 8.828028679892723}, 'southwest': {'lat': 45.82015427010727, 'lng': 8.82532902010728}}}",Hambu',ChIJ27BR6yh-hkcRgjAF3_AzlnY,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Vetera, 5, Varese","45.821522,8.826678","['Ariana', 'Elena', 'Mark', 'Hoppe', 'Corrado', 'Leyla', 'Tow', 'Emilio', 'Fagundes']"
2464,"{'location': {'lat': 45.82007549999999, 'lng': 8.8236054}, 'viewport': {'northeast': {'lat': 45.82136582989271, 'lng': 8.82491887989272}, 'southwest': {'lat': 45.81866617010727, 'lng': 8.822219220107277}}}",Al Mattarello,ChIJm3_E4iV-hkcRi6hTk6l2JNo,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Francesco del Cairo, 26, Varese","45.820075,8.823605","['Bram', 'Noffels', 'Vic', 'Dor', 'Rita', 'Perrone', 'sc', 's', 'Paola', 'Caiello']"
2465,"{'location': {'lat': 45.8171641, 'lng': 8.8265371}, 'viewport': {'northeast': {'lat': 45.81855687989272, 'lng': 8.827951629892722}, 'southwest': {'lat': 45.81585722010728, 'lng': 8.825251970107278}}}",Alice Pizza Varese,ChIJYbS6ECd-hkcRgWIsEFwK_ls,3.5,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Alessandro Volta, 2, Varese","45.817164,8.826537","['Giacomo', 'Patano', 'dario', 'muffolini', 'raffa', 'biondelli', 'Matteo', 'Mauro', 'Tacconi']"
2466,"{'location': {'lat': 41.7729645, 'lng': 12.2296029}, 'viewport': {'northeast': {'lat': 41.77436517989272, 'lng': 12.23091282989272}, 'southwest': {'lat': 41.77166552010728, 'lng': 12.22821317010728}}}",Ristorante Pizzeria la Fenice,ChIJjeFEcvP6JRMRO-0KPhDwM0I,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via degli Storioni, 6, Fiumicino","41.772965,12.229603","['Giovanni', 'Chimienti', 'Benedetto', 'Genovese', 'Ryan', 'Smith', 'meir', 'shamian', 'John', 'Wood']"
2467,"{'location': {'lat': 41.77127, 'lng': 12.229031}, 'viewport': {'northeast': {'lat': 41.77262402989272, 'lng': 12.23038002989272}, 'southwest': {'lat': 41.76992437010728, 'lng': 12.22768037010728}}}",Pizzeria Sancho Dal 1969,ChIJj8JK-fL6JRMR2EUBrTzbFNA,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via della Torre Clementina, 142, Fiumicino","41.771270,12.229031","['Boyd', 'G', 'Rocio', 'Enriquez', 'Bruce', 'Mole', 'Patrick', 'Frost', 'Gabriele', 'Boccacci']"
2468,"{'location': {'lat': 41.7714319, 'lng': 12.2281736}, 'viewport': {'northeast': {'lat': 41.77265622989272, 'lng': 12.22951982989272}, 'southwest': {'lat': 41.76995657010728, 'lng': 12.22682017010728}}}",M&M Pizza,ChIJ9VZTjYv6JRMRcZlP5akor8E,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via della Torre Clementina, 158, Fiumicino","41.771432,12.228174","['Karol', ""Cha'So"", 'Sam', 'Marsh', 'Rita', 'Smyth', 'Quinn', 'Calvert', 'Stephanie', 'McCoy']"
2469,"{'location': {'lat': 41.7726305, 'lng': 12.2419377}, 'viewport': {'northeast': {'lat': 41.77397592989272, 'lng': 12.24325372989272}, 'southwest': {'lat': 41.77127627010727, 'lng': 12.24055407010728}}}",Ristorante De La Ville,ChIJD95CNY_6JRMR71_1W2yhbRY,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Remo la Valle, 3, Fiumicino","41.772630,12.241938","['Kevin', 'Velasquez', 'Nicole', 'Duselli', 'J', 'Peterson', 'Jessica', 'sheinbaum', 'stephen', 'prust']"
2470,"{'location': {'lat': 41.7692965, 'lng': 12.2269889}, 'viewport': {'northeast': {'lat': 41.77066227989272, 'lng': 12.22824087989272}, 'southwest': {'lat': 41.76796262010728, 'lng': 12.22554122010728}}}",Pizzeria del Porto,ChIJ3SfvB_L6JRMRQPHPBY9xz0M,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Viale Traiano, 101, Fiumicino","41.769297,12.226989","['John', 'Gambino', 'Natallia', 'Adzi', 'Mike', 'G', 'Iljya', 'Kalai', 'Rob']"
2471,"{'location': {'lat': 41.7657503, 'lng': 12.2398579}, 'viewport': {'northeast': {'lat': 41.76701137989272, 'lng': 12.24122972989272}, 'southwest': {'lat': 41.76431172010727, 'lng': 12.23853007010728}}}",Pizzeria40,ChIJQdh8B5H6JRMREipxMhjMD2c,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Luigi Rendina, 22/A, Fiumicino","41.765750,12.239858","['Leo', 'Woods', 'James', 'O', 'Grady', 'Caner', 'Yazar', 'kirby', 'omalley', 'O', 'Binder']"
